"infant_mortality","flu_activity","dengue_activity","year","country"
17.4,1409,0.073,2004,Mexico
17.4,1364,0.05,2004,Mexico
17.4,913,0.05,2004,Mexico
17.4,939,0.05,2004,Mexico
17.4,932,0.05,2004,Mexico
17.4,976,0.05,2004,Mexico
17.4,977,0.05,2004,Mexico
17.4,1026,0.05,2004,Mexico
17.4,1108,0.05,2004,Mexico
17.4,974,0.05,2004,Mexico
17.4,944,0.05,2004,Mexico
17.4,1040,0.05,2004,Mexico
17.4,1028,0.05,2004,Mexico
17.4,1021,0.05,2004,Mexico
17.4,880,0.05,2004,Mexico
17.4,871,0.05,2004,Mexico
17.4,908,0.05,2004,Mexico
17.4,838,0.05,2004,Mexico
17.4,828,0.05,2004,Mexico
17.4,799,0.05,2004,Mexico
17.4,790,0.05,2004,Mexico
17.4,852,0.05,2004,Mexico
17.4,733,0.05,2004,Mexico
17.4,707,0.05,2004,Mexico
17.4,650,0.05,2004,Mexico
17.4,668,0.05,2004,Mexico
17.4,669,0.05,2004,Mexico
17.4,603,0.05,2004,Mexico
17.4,677,0.05,2004,Mexico
17.4,624,0.05,2004,Mexico
17.4,634,0.05,2004,Mexico
17.4,649,0.05,2004,Mexico
17.4,618,0.05,2004,Mexico
17.4,613,0.05,2004,Mexico
17.4,558,0.05,2004,Mexico
17.4,556,0.05,2004,Mexico
17.4,661,0.05,2004,Mexico
17.4,771,0.05,2004,Mexico
17.4,810,0.05,2004,Mexico
17.4,884,0.05,2004,Mexico
17.4,874,0.05,2004,Mexico
17.4,906,0.05,2004,Mexico
17.4,885,0.05,2004,Mexico
17.4,946,0.05,2004,Mexico
17.4,933,0.05,2004,Mexico
17.4,1079,0.05,2004,Mexico
17.4,1044,0.05,2004,Mexico
17.4,1056,0.05,2004,Mexico
17.4,1141,0.05,2004,Mexico
17.4,1190,0.05,2004,Mexico
17.4,1185,0.05,2004,Mexico
17.4,1237,0.05,2004,Mexico
17.4,1409,0.05,2004,Mexico
17.4,1364,0.061,2004,Mexico
17.4,913,0.061,2004,Mexico
17.4,939,0.061,2004,Mexico
17.4,932,0.061,2004,Mexico
17.4,976,0.061,2004,Mexico
17.4,977,0.061,2004,Mexico
17.4,1026,0.061,2004,Mexico
17.4,1108,0.061,2004,Mexico
17.4,974,0.061,2004,Mexico
17.4,944,0.061,2004,Mexico
17.4,1040,0.061,2004,Mexico
17.4,1028,0.061,2004,Mexico
17.4,1021,0.061,2004,Mexico
17.4,880,0.061,2004,Mexico
17.4,871,0.061,2004,Mexico
17.4,908,0.061,2004,Mexico
17.4,838,0.061,2004,Mexico
17.4,828,0.061,2004,Mexico
17.4,799,0.061,2004,Mexico
17.4,790,0.061,2004,Mexico
17.4,852,0.061,2004,Mexico
17.4,733,0.061,2004,Mexico
17.4,707,0.061,2004,Mexico
17.4,650,0.061,2004,Mexico
17.4,668,0.061,2004,Mexico
17.4,669,0.061,2004,Mexico
17.4,603,0.061,2004,Mexico
17.4,677,0.061,2004,Mexico
17.4,624,0.061,2004,Mexico
17.4,634,0.061,2004,Mexico
17.4,649,0.061,2004,Mexico
17.4,618,0.061,2004,Mexico
17.4,613,0.061,2004,Mexico
17.4,558,0.061,2004,Mexico
17.4,556,0.061,2004,Mexico
17.4,661,0.061,2004,Mexico
17.4,771,0.061,2004,Mexico
17.4,810,0.061,2004,Mexico
17.4,884,0.061,2004,Mexico
17.4,874,0.061,2004,Mexico
17.4,906,0.061,2004,Mexico
17.4,885,0.061,2004,Mexico
17.4,946,0.061,2004,Mexico
17.4,933,0.061,2004,Mexico
17.4,1079,0.061,2004,Mexico
17.4,1044,0.061,2004,Mexico
17.4,1056,0.061,2004,Mexico
17.4,1141,0.061,2004,Mexico
17.4,1190,0.061,2004,Mexico
17.4,1185,0.061,2004,Mexico
17.4,1237,0.061,2004,Mexico
17.4,1409,0.061,2004,Mexico
17.4,1364,0.07,2004,Mexico
17.4,913,0.07,2004,Mexico
17.4,939,0.07,2004,Mexico
17.4,932,0.07,2004,Mexico
17.4,976,0.07,2004,Mexico
17.4,977,0.07,2004,Mexico
17.4,1026,0.07,2004,Mexico
17.4,1108,0.07,2004,Mexico
17.4,974,0.07,2004,Mexico
17.4,944,0.07,2004,Mexico
17.4,1040,0.07,2004,Mexico
17.4,1028,0.07,2004,Mexico
17.4,1021,0.07,2004,Mexico
17.4,880,0.07,2004,Mexico
17.4,871,0.07,2004,Mexico
17.4,908,0.07,2004,Mexico
17.4,838,0.07,2004,Mexico
17.4,828,0.07,2004,Mexico
17.4,799,0.07,2004,Mexico
17.4,790,0.07,2004,Mexico
17.4,852,0.07,2004,Mexico
17.4,733,0.07,2004,Mexico
17.4,707,0.07,2004,Mexico
17.4,650,0.07,2004,Mexico
17.4,668,0.07,2004,Mexico
17.4,669,0.07,2004,Mexico
17.4,603,0.07,2004,Mexico
17.4,677,0.07,2004,Mexico
17.4,624,0.07,2004,Mexico
17.4,634,0.07,2004,Mexico
17.4,649,0.07,2004,Mexico
17.4,618,0.07,2004,Mexico
17.4,613,0.07,2004,Mexico
17.4,558,0.07,2004,Mexico
17.4,556,0.07,2004,Mexico
17.4,661,0.07,2004,Mexico
17.4,771,0.07,2004,Mexico
17.4,810,0.07,2004,Mexico
17.4,884,0.07,2004,Mexico
17.4,874,0.07,2004,Mexico
17.4,906,0.07,2004,Mexico
17.4,885,0.07,2004,Mexico
17.4,946,0.07,2004,Mexico
17.4,933,0.07,2004,Mexico
17.4,1079,0.07,2004,Mexico
17.4,1044,0.07,2004,Mexico
17.4,1056,0.07,2004,Mexico
17.4,1141,0.07,2004,Mexico
17.4,1190,0.07,2004,Mexico
17.4,1185,0.07,2004,Mexico
17.4,1237,0.07,2004,Mexico
17.4,1409,0.07,2004,Mexico
17.4,1364,0.049,2004,Mexico
17.4,913,0.049,2004,Mexico
17.4,939,0.049,2004,Mexico
17.4,932,0.049,2004,Mexico
17.4,976,0.049,2004,Mexico
17.4,977,0.049,2004,Mexico
17.4,1026,0.049,2004,Mexico
17.4,1108,0.049,2004,Mexico
17.4,974,0.049,2004,Mexico
17.4,944,0.049,2004,Mexico
17.4,1040,0.049,2004,Mexico
17.4,1028,0.049,2004,Mexico
17.4,1021,0.049,2004,Mexico
17.4,880,0.049,2004,Mexico
17.4,871,0.049,2004,Mexico
17.4,908,0.049,2004,Mexico
17.4,838,0.049,2004,Mexico
17.4,828,0.049,2004,Mexico
17.4,799,0.049,2004,Mexico
17.4,790,0.049,2004,Mexico
17.4,852,0.049,2004,Mexico
17.4,733,0.049,2004,Mexico
17.4,707,0.049,2004,Mexico
17.4,650,0.049,2004,Mexico
17.4,668,0.049,2004,Mexico
17.4,669,0.049,2004,Mexico
17.4,603,0.049,2004,Mexico
17.4,677,0.049,2004,Mexico
17.4,624,0.049,2004,Mexico
17.4,634,0.049,2004,Mexico
17.4,649,0.049,2004,Mexico
17.4,618,0.049,2004,Mexico
17.4,613,0.049,2004,Mexico
17.4,558,0.049,2004,Mexico
17.4,556,0.049,2004,Mexico
17.4,661,0.049,2004,Mexico
17.4,771,0.049,2004,Mexico
17.4,810,0.049,2004,Mexico
17.4,884,0.049,2004,Mexico
17.4,874,0.049,2004,Mexico
17.4,906,0.049,2004,Mexico
17.4,885,0.049,2004,Mexico
17.4,946,0.049,2004,Mexico
17.4,933,0.049,2004,Mexico
17.4,1079,0.049,2004,Mexico
17.4,1044,0.049,2004,Mexico
17.4,1056,0.049,2004,Mexico
17.4,1141,0.049,2004,Mexico
17.4,1190,0.049,2004,Mexico
17.4,1185,0.049,2004,Mexico
17.4,1237,0.049,2004,Mexico
17.4,1409,0.049,2004,Mexico
17.4,1364,0.048,2004,Mexico
17.4,913,0.048,2004,Mexico
17.4,939,0.048,2004,Mexico
17.4,932,0.048,2004,Mexico
17.4,976,0.048,2004,Mexico
17.4,977,0.048,2004,Mexico
17.4,1026,0.048,2004,Mexico
17.4,1108,0.048,2004,Mexico
17.4,974,0.048,2004,Mexico
17.4,944,0.048,2004,Mexico
17.4,1040,0.048,2004,Mexico
17.4,1028,0.048,2004,Mexico
17.4,1021,0.048,2004,Mexico
17.4,880,0.048,2004,Mexico
17.4,871,0.048,2004,Mexico
17.4,908,0.048,2004,Mexico
17.4,838,0.048,2004,Mexico
17.4,828,0.048,2004,Mexico
17.4,799,0.048,2004,Mexico
17.4,790,0.048,2004,Mexico
17.4,852,0.048,2004,Mexico
17.4,733,0.048,2004,Mexico
17.4,707,0.048,2004,Mexico
17.4,650,0.048,2004,Mexico
17.4,668,0.048,2004,Mexico
17.4,669,0.048,2004,Mexico
17.4,603,0.048,2004,Mexico
17.4,677,0.048,2004,Mexico
17.4,624,0.048,2004,Mexico
17.4,634,0.048,2004,Mexico
17.4,649,0.048,2004,Mexico
17.4,618,0.048,2004,Mexico
17.4,613,0.048,2004,Mexico
17.4,558,0.048,2004,Mexico
17.4,556,0.048,2004,Mexico
17.4,661,0.048,2004,Mexico
17.4,771,0.048,2004,Mexico
17.4,810,0.048,2004,Mexico
17.4,884,0.048,2004,Mexico
17.4,874,0.048,2004,Mexico
17.4,906,0.048,2004,Mexico
17.4,885,0.048,2004,Mexico
17.4,946,0.048,2004,Mexico
17.4,933,0.048,2004,Mexico
17.4,1079,0.048,2004,Mexico
17.4,1044,0.048,2004,Mexico
17.4,1056,0.048,2004,Mexico
17.4,1141,0.048,2004,Mexico
17.4,1190,0.048,2004,Mexico
17.4,1185,0.048,2004,Mexico
17.4,1237,0.048,2004,Mexico
17.4,1409,0.048,2004,Mexico
17.4,1364,0.042,2004,Mexico
17.4,913,0.042,2004,Mexico
17.4,939,0.042,2004,Mexico
17.4,932,0.042,2004,Mexico
17.4,976,0.042,2004,Mexico
17.4,977,0.042,2004,Mexico
17.4,1026,0.042,2004,Mexico
17.4,1108,0.042,2004,Mexico
17.4,974,0.042,2004,Mexico
17.4,944,0.042,2004,Mexico
17.4,1040,0.042,2004,Mexico
17.4,1028,0.042,2004,Mexico
17.4,1021,0.042,2004,Mexico
17.4,880,0.042,2004,Mexico
17.4,871,0.042,2004,Mexico
17.4,908,0.042,2004,Mexico
17.4,838,0.042,2004,Mexico
17.4,828,0.042,2004,Mexico
17.4,799,0.042,2004,Mexico
17.4,790,0.042,2004,Mexico
17.4,852,0.042,2004,Mexico
17.4,733,0.042,2004,Mexico
17.4,707,0.042,2004,Mexico
17.4,650,0.042,2004,Mexico
17.4,668,0.042,2004,Mexico
17.4,669,0.042,2004,Mexico
17.4,603,0.042,2004,Mexico
17.4,677,0.042,2004,Mexico
17.4,624,0.042,2004,Mexico
17.4,634,0.042,2004,Mexico
17.4,649,0.042,2004,Mexico
17.4,618,0.042,2004,Mexico
17.4,613,0.042,2004,Mexico
17.4,558,0.042,2004,Mexico
17.4,556,0.042,2004,Mexico
17.4,661,0.042,2004,Mexico
17.4,771,0.042,2004,Mexico
17.4,810,0.042,2004,Mexico
17.4,884,0.042,2004,Mexico
17.4,874,0.042,2004,Mexico
17.4,906,0.042,2004,Mexico
17.4,885,0.042,2004,Mexico
17.4,946,0.042,2004,Mexico
17.4,933,0.042,2004,Mexico
17.4,1079,0.042,2004,Mexico
17.4,1044,0.042,2004,Mexico
17.4,1056,0.042,2004,Mexico
17.4,1141,0.042,2004,Mexico
17.4,1190,0.042,2004,Mexico
17.4,1185,0.042,2004,Mexico
17.4,1237,0.042,2004,Mexico
17.4,1409,0.042,2004,Mexico
17.4,1364,0.069,2004,Mexico
17.4,913,0.069,2004,Mexico
17.4,939,0.069,2004,Mexico
17.4,932,0.069,2004,Mexico
17.4,976,0.069,2004,Mexico
17.4,977,0.069,2004,Mexico
17.4,1026,0.069,2004,Mexico
17.4,1108,0.069,2004,Mexico
17.4,974,0.069,2004,Mexico
17.4,944,0.069,2004,Mexico
17.4,1040,0.069,2004,Mexico
17.4,1028,0.069,2004,Mexico
17.4,1021,0.069,2004,Mexico
17.4,880,0.069,2004,Mexico
17.4,871,0.069,2004,Mexico
17.4,908,0.069,2004,Mexico
17.4,838,0.069,2004,Mexico
17.4,828,0.069,2004,Mexico
17.4,799,0.069,2004,Mexico
17.4,790,0.069,2004,Mexico
17.4,852,0.069,2004,Mexico
17.4,733,0.069,2004,Mexico
17.4,707,0.069,2004,Mexico
17.4,650,0.069,2004,Mexico
17.4,668,0.069,2004,Mexico
17.4,669,0.069,2004,Mexico
17.4,603,0.069,2004,Mexico
17.4,677,0.069,2004,Mexico
17.4,624,0.069,2004,Mexico
17.4,634,0.069,2004,Mexico
17.4,649,0.069,2004,Mexico
17.4,618,0.069,2004,Mexico
17.4,613,0.069,2004,Mexico
17.4,558,0.069,2004,Mexico
17.4,556,0.069,2004,Mexico
17.4,661,0.069,2004,Mexico
17.4,771,0.069,2004,Mexico
17.4,810,0.069,2004,Mexico
17.4,884,0.069,2004,Mexico
17.4,874,0.069,2004,Mexico
17.4,906,0.069,2004,Mexico
17.4,885,0.069,2004,Mexico
17.4,946,0.069,2004,Mexico
17.4,933,0.069,2004,Mexico
17.4,1079,0.069,2004,Mexico
17.4,1044,0.069,2004,Mexico
17.4,1056,0.069,2004,Mexico
17.4,1141,0.069,2004,Mexico
17.4,1190,0.069,2004,Mexico
17.4,1185,0.069,2004,Mexico
17.4,1237,0.069,2004,Mexico
17.4,1409,0.069,2004,Mexico
17.4,1364,0.104,2004,Mexico
17.4,913,0.104,2004,Mexico
17.4,939,0.104,2004,Mexico
17.4,932,0.104,2004,Mexico
17.4,976,0.104,2004,Mexico
17.4,977,0.104,2004,Mexico
17.4,1026,0.104,2004,Mexico
17.4,1108,0.104,2004,Mexico
17.4,974,0.104,2004,Mexico
17.4,944,0.104,2004,Mexico
17.4,1040,0.104,2004,Mexico
17.4,1028,0.104,2004,Mexico
17.4,1021,0.104,2004,Mexico
17.4,880,0.104,2004,Mexico
17.4,871,0.104,2004,Mexico
17.4,908,0.104,2004,Mexico
17.4,838,0.104,2004,Mexico
17.4,828,0.104,2004,Mexico
17.4,799,0.104,2004,Mexico
17.4,790,0.104,2004,Mexico
17.4,852,0.104,2004,Mexico
17.4,733,0.104,2004,Mexico
17.4,707,0.104,2004,Mexico
17.4,650,0.104,2004,Mexico
17.4,668,0.104,2004,Mexico
17.4,669,0.104,2004,Mexico
17.4,603,0.104,2004,Mexico
17.4,677,0.104,2004,Mexico
17.4,624,0.104,2004,Mexico
17.4,634,0.104,2004,Mexico
17.4,649,0.104,2004,Mexico
17.4,618,0.104,2004,Mexico
17.4,613,0.104,2004,Mexico
17.4,558,0.104,2004,Mexico
17.4,556,0.104,2004,Mexico
17.4,661,0.104,2004,Mexico
17.4,771,0.104,2004,Mexico
17.4,810,0.104,2004,Mexico
17.4,884,0.104,2004,Mexico
17.4,874,0.104,2004,Mexico
17.4,906,0.104,2004,Mexico
17.4,885,0.104,2004,Mexico
17.4,946,0.104,2004,Mexico
17.4,933,0.104,2004,Mexico
17.4,1079,0.104,2004,Mexico
17.4,1044,0.104,2004,Mexico
17.4,1056,0.104,2004,Mexico
17.4,1141,0.104,2004,Mexico
17.4,1190,0.104,2004,Mexico
17.4,1185,0.104,2004,Mexico
17.4,1237,0.104,2004,Mexico
17.4,1409,0.104,2004,Mexico
17.4,1364,0.128,2004,Mexico
17.4,913,0.128,2004,Mexico
17.4,939,0.128,2004,Mexico
17.4,932,0.128,2004,Mexico
17.4,976,0.128,2004,Mexico
17.4,977,0.128,2004,Mexico
17.4,1026,0.128,2004,Mexico
17.4,1108,0.128,2004,Mexico
17.4,974,0.128,2004,Mexico
17.4,944,0.128,2004,Mexico
17.4,1040,0.128,2004,Mexico
17.4,1028,0.128,2004,Mexico
17.4,1021,0.128,2004,Mexico
17.4,880,0.128,2004,Mexico
17.4,871,0.128,2004,Mexico
17.4,908,0.128,2004,Mexico
17.4,838,0.128,2004,Mexico
17.4,828,0.128,2004,Mexico
17.4,799,0.128,2004,Mexico
17.4,790,0.128,2004,Mexico
17.4,852,0.128,2004,Mexico
17.4,733,0.128,2004,Mexico
17.4,707,0.128,2004,Mexico
17.4,650,0.128,2004,Mexico
17.4,668,0.128,2004,Mexico
17.4,669,0.128,2004,Mexico
17.4,603,0.128,2004,Mexico
17.4,677,0.128,2004,Mexico
17.4,624,0.128,2004,Mexico
17.4,634,0.128,2004,Mexico
17.4,649,0.128,2004,Mexico
17.4,618,0.128,2004,Mexico
17.4,613,0.128,2004,Mexico
17.4,558,0.128,2004,Mexico
17.4,556,0.128,2004,Mexico
17.4,661,0.128,2004,Mexico
17.4,771,0.128,2004,Mexico
17.4,810,0.128,2004,Mexico
17.4,884,0.128,2004,Mexico
17.4,874,0.128,2004,Mexico
17.4,906,0.128,2004,Mexico
17.4,885,0.128,2004,Mexico
17.4,946,0.128,2004,Mexico
17.4,933,0.128,2004,Mexico
17.4,1079,0.128,2004,Mexico
17.4,1044,0.128,2004,Mexico
17.4,1056,0.128,2004,Mexico
17.4,1141,0.128,2004,Mexico
17.4,1190,0.128,2004,Mexico
17.4,1185,0.128,2004,Mexico
17.4,1237,0.128,2004,Mexico
17.4,1409,0.128,2004,Mexico
17.4,1364,0.178,2004,Mexico
17.4,913,0.178,2004,Mexico
17.4,939,0.178,2004,Mexico
17.4,932,0.178,2004,Mexico
17.4,976,0.178,2004,Mexico
17.4,977,0.178,2004,Mexico
17.4,1026,0.178,2004,Mexico
17.4,1108,0.178,2004,Mexico
17.4,974,0.178,2004,Mexico
17.4,944,0.178,2004,Mexico
17.4,1040,0.178,2004,Mexico
17.4,1028,0.178,2004,Mexico
17.4,1021,0.178,2004,Mexico
17.4,880,0.178,2004,Mexico
17.4,871,0.178,2004,Mexico
17.4,908,0.178,2004,Mexico
17.4,838,0.178,2004,Mexico
17.4,828,0.178,2004,Mexico
17.4,799,0.178,2004,Mexico
17.4,790,0.178,2004,Mexico
17.4,852,0.178,2004,Mexico
17.4,733,0.178,2004,Mexico
17.4,707,0.178,2004,Mexico
17.4,650,0.178,2004,Mexico
17.4,668,0.178,2004,Mexico
17.4,669,0.178,2004,Mexico
17.4,603,0.178,2004,Mexico
17.4,677,0.178,2004,Mexico
17.4,624,0.178,2004,Mexico
17.4,634,0.178,2004,Mexico
17.4,649,0.178,2004,Mexico
17.4,618,0.178,2004,Mexico
17.4,613,0.178,2004,Mexico
17.4,558,0.178,2004,Mexico
17.4,556,0.178,2004,Mexico
17.4,661,0.178,2004,Mexico
17.4,771,0.178,2004,Mexico
17.4,810,0.178,2004,Mexico
17.4,884,0.178,2004,Mexico
17.4,874,0.178,2004,Mexico
17.4,906,0.178,2004,Mexico
17.4,885,0.178,2004,Mexico
17.4,946,0.178,2004,Mexico
17.4,933,0.178,2004,Mexico
17.4,1079,0.178,2004,Mexico
17.4,1044,0.178,2004,Mexico
17.4,1056,0.178,2004,Mexico
17.4,1141,0.178,2004,Mexico
17.4,1190,0.178,2004,Mexico
17.4,1185,0.178,2004,Mexico
17.4,1237,0.178,2004,Mexico
17.4,1409,0.178,2004,Mexico
17.4,1364,0.129,2004,Mexico
17.4,913,0.129,2004,Mexico
17.4,939,0.129,2004,Mexico
17.4,932,0.129,2004,Mexico
17.4,976,0.129,2004,Mexico
17.4,977,0.129,2004,Mexico
17.4,1026,0.129,2004,Mexico
17.4,1108,0.129,2004,Mexico
17.4,974,0.129,2004,Mexico
17.4,944,0.129,2004,Mexico
17.4,1040,0.129,2004,Mexico
17.4,1028,0.129,2004,Mexico
17.4,1021,0.129,2004,Mexico
17.4,880,0.129,2004,Mexico
17.4,871,0.129,2004,Mexico
17.4,908,0.129,2004,Mexico
17.4,838,0.129,2004,Mexico
17.4,828,0.129,2004,Mexico
17.4,799,0.129,2004,Mexico
17.4,790,0.129,2004,Mexico
17.4,852,0.129,2004,Mexico
17.4,733,0.129,2004,Mexico
17.4,707,0.129,2004,Mexico
17.4,650,0.129,2004,Mexico
17.4,668,0.129,2004,Mexico
17.4,669,0.129,2004,Mexico
17.4,603,0.129,2004,Mexico
17.4,677,0.129,2004,Mexico
17.4,624,0.129,2004,Mexico
17.4,634,0.129,2004,Mexico
17.4,649,0.129,2004,Mexico
17.4,618,0.129,2004,Mexico
17.4,613,0.129,2004,Mexico
17.4,558,0.129,2004,Mexico
17.4,556,0.129,2004,Mexico
17.4,661,0.129,2004,Mexico
17.4,771,0.129,2004,Mexico
17.4,810,0.129,2004,Mexico
17.4,884,0.129,2004,Mexico
17.4,874,0.129,2004,Mexico
17.4,906,0.129,2004,Mexico
17.4,885,0.129,2004,Mexico
17.4,946,0.129,2004,Mexico
17.4,933,0.129,2004,Mexico
17.4,1079,0.129,2004,Mexico
17.4,1044,0.129,2004,Mexico
17.4,1056,0.129,2004,Mexico
17.4,1141,0.129,2004,Mexico
17.4,1190,0.129,2004,Mexico
17.4,1185,0.129,2004,Mexico
17.4,1237,0.129,2004,Mexico
17.4,1409,0.129,2004,Mexico
17.4,1364,0.131,2004,Mexico
17.4,913,0.131,2004,Mexico
17.4,939,0.131,2004,Mexico
17.4,932,0.131,2004,Mexico
17.4,976,0.131,2004,Mexico
17.4,977,0.131,2004,Mexico
17.4,1026,0.131,2004,Mexico
17.4,1108,0.131,2004,Mexico
17.4,974,0.131,2004,Mexico
17.4,944,0.131,2004,Mexico
17.4,1040,0.131,2004,Mexico
17.4,1028,0.131,2004,Mexico
17.4,1021,0.131,2004,Mexico
17.4,880,0.131,2004,Mexico
17.4,871,0.131,2004,Mexico
17.4,908,0.131,2004,Mexico
17.4,838,0.131,2004,Mexico
17.4,828,0.131,2004,Mexico
17.4,799,0.131,2004,Mexico
17.4,790,0.131,2004,Mexico
17.4,852,0.131,2004,Mexico
17.4,733,0.131,2004,Mexico
17.4,707,0.131,2004,Mexico
17.4,650,0.131,2004,Mexico
17.4,668,0.131,2004,Mexico
17.4,669,0.131,2004,Mexico
17.4,603,0.131,2004,Mexico
17.4,677,0.131,2004,Mexico
17.4,624,0.131,2004,Mexico
17.4,634,0.131,2004,Mexico
17.4,649,0.131,2004,Mexico
17.4,618,0.131,2004,Mexico
17.4,613,0.131,2004,Mexico
17.4,558,0.131,2004,Mexico
17.4,556,0.131,2004,Mexico
17.4,661,0.131,2004,Mexico
17.4,771,0.131,2004,Mexico
17.4,810,0.131,2004,Mexico
17.4,884,0.131,2004,Mexico
17.4,874,0.131,2004,Mexico
17.4,906,0.131,2004,Mexico
17.4,885,0.131,2004,Mexico
17.4,946,0.131,2004,Mexico
17.4,933,0.131,2004,Mexico
17.4,1079,0.131,2004,Mexico
17.4,1044,0.131,2004,Mexico
17.4,1056,0.131,2004,Mexico
17.4,1141,0.131,2004,Mexico
17.4,1190,0.131,2004,Mexico
17.4,1185,0.131,2004,Mexico
17.4,1237,0.131,2004,Mexico
17.4,1409,0.131,2004,Mexico
17.4,1364,0.11,2004,Mexico
17.4,913,0.11,2004,Mexico
17.4,939,0.11,2004,Mexico
17.4,932,0.11,2004,Mexico
17.4,976,0.11,2004,Mexico
17.4,977,0.11,2004,Mexico
17.4,1026,0.11,2004,Mexico
17.4,1108,0.11,2004,Mexico
17.4,974,0.11,2004,Mexico
17.4,944,0.11,2004,Mexico
17.4,1040,0.11,2004,Mexico
17.4,1028,0.11,2004,Mexico
17.4,1021,0.11,2004,Mexico
17.4,880,0.11,2004,Mexico
17.4,871,0.11,2004,Mexico
17.4,908,0.11,2004,Mexico
17.4,838,0.11,2004,Mexico
17.4,828,0.11,2004,Mexico
17.4,799,0.11,2004,Mexico
17.4,790,0.11,2004,Mexico
17.4,852,0.11,2004,Mexico
17.4,733,0.11,2004,Mexico
17.4,707,0.11,2004,Mexico
17.4,650,0.11,2004,Mexico
17.4,668,0.11,2004,Mexico
17.4,669,0.11,2004,Mexico
17.4,603,0.11,2004,Mexico
17.4,677,0.11,2004,Mexico
17.4,624,0.11,2004,Mexico
17.4,634,0.11,2004,Mexico
17.4,649,0.11,2004,Mexico
17.4,618,0.11,2004,Mexico
17.4,613,0.11,2004,Mexico
17.4,558,0.11,2004,Mexico
17.4,556,0.11,2004,Mexico
17.4,661,0.11,2004,Mexico
17.4,771,0.11,2004,Mexico
17.4,810,0.11,2004,Mexico
17.4,884,0.11,2004,Mexico
17.4,874,0.11,2004,Mexico
17.4,906,0.11,2004,Mexico
17.4,885,0.11,2004,Mexico
17.4,946,0.11,2004,Mexico
17.4,933,0.11,2004,Mexico
17.4,1079,0.11,2004,Mexico
17.4,1044,0.11,2004,Mexico
17.4,1056,0.11,2004,Mexico
17.4,1141,0.11,2004,Mexico
17.4,1190,0.11,2004,Mexico
17.4,1185,0.11,2004,Mexico
17.4,1237,0.11,2004,Mexico
17.4,1409,0.11,2004,Mexico
17.4,1364,0.106,2004,Mexico
17.4,913,0.106,2004,Mexico
17.4,939,0.106,2004,Mexico
17.4,932,0.106,2004,Mexico
17.4,976,0.106,2004,Mexico
17.4,977,0.106,2004,Mexico
17.4,1026,0.106,2004,Mexico
17.4,1108,0.106,2004,Mexico
17.4,974,0.106,2004,Mexico
17.4,944,0.106,2004,Mexico
17.4,1040,0.106,2004,Mexico
17.4,1028,0.106,2004,Mexico
17.4,1021,0.106,2004,Mexico
17.4,880,0.106,2004,Mexico
17.4,871,0.106,2004,Mexico
17.4,908,0.106,2004,Mexico
17.4,838,0.106,2004,Mexico
17.4,828,0.106,2004,Mexico
17.4,799,0.106,2004,Mexico
17.4,790,0.106,2004,Mexico
17.4,852,0.106,2004,Mexico
17.4,733,0.106,2004,Mexico
17.4,707,0.106,2004,Mexico
17.4,650,0.106,2004,Mexico
17.4,668,0.106,2004,Mexico
17.4,669,0.106,2004,Mexico
17.4,603,0.106,2004,Mexico
17.4,677,0.106,2004,Mexico
17.4,624,0.106,2004,Mexico
17.4,634,0.106,2004,Mexico
17.4,649,0.106,2004,Mexico
17.4,618,0.106,2004,Mexico
17.4,613,0.106,2004,Mexico
17.4,558,0.106,2004,Mexico
17.4,556,0.106,2004,Mexico
17.4,661,0.106,2004,Mexico
17.4,771,0.106,2004,Mexico
17.4,810,0.106,2004,Mexico
17.4,884,0.106,2004,Mexico
17.4,874,0.106,2004,Mexico
17.4,906,0.106,2004,Mexico
17.4,885,0.106,2004,Mexico
17.4,946,0.106,2004,Mexico
17.4,933,0.106,2004,Mexico
17.4,1079,0.106,2004,Mexico
17.4,1044,0.106,2004,Mexico
17.4,1056,0.106,2004,Mexico
17.4,1141,0.106,2004,Mexico
17.4,1190,0.106,2004,Mexico
17.4,1185,0.106,2004,Mexico
17.4,1237,0.106,2004,Mexico
17.4,1409,0.106,2004,Mexico
17.4,1364,0.124,2004,Mexico
17.4,913,0.124,2004,Mexico
17.4,939,0.124,2004,Mexico
17.4,932,0.124,2004,Mexico
17.4,976,0.124,2004,Mexico
17.4,977,0.124,2004,Mexico
17.4,1026,0.124,2004,Mexico
17.4,1108,0.124,2004,Mexico
17.4,974,0.124,2004,Mexico
17.4,944,0.124,2004,Mexico
17.4,1040,0.124,2004,Mexico
17.4,1028,0.124,2004,Mexico
17.4,1021,0.124,2004,Mexico
17.4,880,0.124,2004,Mexico
17.4,871,0.124,2004,Mexico
17.4,908,0.124,2004,Mexico
17.4,838,0.124,2004,Mexico
17.4,828,0.124,2004,Mexico
17.4,799,0.124,2004,Mexico
17.4,790,0.124,2004,Mexico
17.4,852,0.124,2004,Mexico
17.4,733,0.124,2004,Mexico
17.4,707,0.124,2004,Mexico
17.4,650,0.124,2004,Mexico
17.4,668,0.124,2004,Mexico
17.4,669,0.124,2004,Mexico
17.4,603,0.124,2004,Mexico
17.4,677,0.124,2004,Mexico
17.4,624,0.124,2004,Mexico
17.4,634,0.124,2004,Mexico
17.4,649,0.124,2004,Mexico
17.4,618,0.124,2004,Mexico
17.4,613,0.124,2004,Mexico
17.4,558,0.124,2004,Mexico
17.4,556,0.124,2004,Mexico
17.4,661,0.124,2004,Mexico
